id,path,gender,genre,link
30782,images/30782.png,2,0,http://assets.myntassets.com/v1/images/style/properties/d791e64b6736f663e7f74d1dbd5242f5_images.jpg
36475,images/36475.png,3,0,http://assets.myntassets.com/v1/images/style/properties/66d8475cb1e1a7d96b71752127c4e826_images.jpg
24382,images/24382.png,3,0,http://assets.myntassets.com/v1/images/style/properties/71f8b4039cec71c41cf43adc5c198f61_images.jpg
22075,images/22075.png,3,0,http://assets.myntassets.com/v1/images/style/properties/f3938dcdacca04af4ca55f1a70ec8024_images.jpg
49920,images/49920.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Green-Sari_4e19dda2a95782b5d4b36e23b74c62db_images.jpg
45725,images/45725.png,3,0,http://assets.myntassets.com/v1/images/style/properties/1eea44ddbf460ed80f533434d9ab1651_images.jpg
47072,images/47072.png,3,0,http://assets.myntassets.com/v1/images/style/properties/e299189763dac9a4f8da7ffd48e01cc6_images.jpg
24520,images/24520.png,3,0,http://assets.myntassets.com/v1/images/style/properties/67ac2d187f73327f547d594099c9ede0_images.jpg
30776,images/30776.png,2,0,http://assets.myntassets.com/v1/images/style/properties/d5bb0026fabec54771c191a90b68243a_images.jpg
53016,images/53016.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Blue-Sari_e78d83919934eed1f40ff39c38c95d11_images.jpg
24376,images/24376.png,3,0,http://assets.myntassets.com/v1/images/style/properties/c873c0a010da3c5fb2ed3f0649dd5e2d_images.jpg
40633,images/40633.png,3,0,http://assets.myntassets.com/v1/images/style/properties/e510b91e3dc8b3e7b8fc08fae09a2b13_images.jpg
35036,images/35036.png,3,0,http://assets.myntassets.com/v1/images/style/properties/21b3399e59ee3894e061daffbbad9ec5_images.jpg
22081,images/22081.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d7ca66da47678aa1f4577648e81e2025_images.jpg
30924,images/30924.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d348acd948e233cc54c7cb678aaea197_images.jpg
42538,images/42538.png,3,0,http://assets.myntassets.com/v1/images/style/properties/3308d096cc2642ec6d96f96da9079615_images.jpg
24518,images/24518.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d6b63e4419e1ef1d090e158040c8f4fc_images.jpg
53812,images/53812.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Ayaany-Women-Multi-Coloured-Patiala-Kurta-Set_2e6953b5ca0099c07bf1e83d60c1a8ed_images.jpg
52934,images/52934.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Green-Sari_e6211d25cf4032d106ef57e36892a3ef_images.jpg
52108,images/52108.png,3,0,http://assets.myntassets.com/v1/images/style/properties/4e143dda03e46d865a587294669fb748_images.jpg
28745,images/28745.png,3,0,http://assets.myntassets.com/v1/images/style/properties/5d90fe681ea41eb5d267bad69c930866_images.jpg
49772,images/49772.png,3,0,http://assets.myntassets.com/v1/images/style/properties/6e8574b3a33dcd766c7024d5f1790a1c_images.jpg
34914,images/34914.png,3,0,http://assets.myntassets.com/v1/images/style/properties/72d4f040e7a8dbff749699b769b31c9d_images.jpg
49918,images/49918.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Mustard-Sari_dd9a6905988bb97bd47db8e12e556ab4_images.jpg
15099,images/15099.png,3,0,http://assets.myntassets.com/v1/images/style/properties/8e06a91af5b4d96e80ad3d10886ff56c_images.jpg
36815,images/36815.png,3,0,http://assets.myntassets.com/v1/images/style/properties/db3b40cdd931552d6eec14359cfbfc7d_images.jpg
40634,images/40634.png,3,0,http://assets.myntassets.com/v1/images/style/properties/4abb89600b06e11786dc05e7c8b5802a_images.jpg
24371,images/24371.png,3,0,http://assets.myntassets.com/v1/images/style/properties/88ce25354889a12108665f2f185ec00e_images.jpg
32214,images/32214.png,3,0,http://assets.myntassets.com/v1/images/style/properties/53fc67af792ca7ffeb26721ca5f55e0d_images.jpg
30771,images/30771.png,2,0,http://assets.myntassets.com/v1/images/style/properties/ed33e97b084012cb0331d1c35d94cd0e_images.jpg
53011,images/53011.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Multi-Coloured-Sari_6488bf8463cdee2dc1c3ffdf8da53dd7_images.jpg
47075,images/47075.png,3,0,http://assets.myntassets.com/v1/images/style/properties/6e954b21e1e02c336ad18a82e06cd1b0_images.jpg
49927,images/49927.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Printed-Beige-Sari_4b87f3e92591e7f1f09683a32a1fbeea_images.jpg
28910,images/28910.png,3,0,http://assets.myntassets.com/v1/images/style/properties/5a011488ad449e7ca0767e8ba39c634e_images.jpg
24385,images/24385.png,3,0,http://assets.myntassets.com/v1/images/style/properties/de9c9fb33edd381603540990e9528904_images.jpg
22072,images/22072.png,3,0,http://assets.myntassets.com/v1/images/style/properties/5a4477fca36aad2ed5343ba5255aa4d7_images.jpg
7422,images/7422.png,3,0,http://assets.myntassets.com/v1/images/style/properties/cf5e0e4a02454d6d2ff125da70e3f9fa_images.jpg
30785,images/30785.png,2,0,http://assets.myntassets.com/v1/images/style/properties/d72fbd94b5591a94d0c1210b036d5625_images.jpg
36472,images/36472.png,3,0,http://assets.myntassets.com/v1/images/style/properties/bccfe811962a63d8a99670f337ca7d63_images.jpg
30778,images/30778.png,2,0,http://assets.myntassets.com/v1/images/style/properties/8e0a30f4e3fce2c143d842c351e2a6b2_images.jpg
24378,images/24378.png,3,0,http://assets.myntassets.com/v1/images/style/properties/9d166971fedb5ae6aa0a4bf310941daf_images.jpg
35038,images/35038.png,3,0,http://assets.myntassets.com/v1/images/style/properties/f4f04846ed9909c51a4aeda266036351_images.jpg
59374,images/59374.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Green-Printed-Kurta_5c60448aa0c94e7021eb13bb76bf0760_images.jpg
30912,images/30912.png,3,0,http://assets.myntassets.com/v1/images/style/properties/7ce9cca96193ab1882722cbd75c7edca_images.jpg
46992,images/46992.png,3,0,http://assets.myntassets.com/v1/images/style/properties/6a85c76136ab7080c96c23cd5e86c25f_images.jpg
59380,images/59380.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Navy-Blue-Kurta_e8e431456fa1fef1fe7351fc040d9f0c_images.jpg
21894,images/21894.png,3,0,http://assets.myntassets.com/v1/images/style/properties/e9c32b3ffca4fbec8a87933ffa4086c2_images.jpg
28773,images/28773.png,3,0,http://assets.myntassets.com/v1/images/style/properties/94ab8c8b28bff4bf371be2e3a332e6fe_images.jpg
52902,images/52902.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Blue-Sari_2b17cc3eb00125f9336689bfc67927a5_images.jpg
25850,images/25850.png,3,0,http://assets.myntassets.com/v1/images/style/properties/4eebff519f331bb33e037fd99687ae60_images.jpg
34922,images/34922.png,3,0,http://assets.myntassets.com/v1/images/style/properties/cc37033af3292eeee494c113e2913910_images.jpg
24511,images/24511.png,3,0,http://assets.myntassets.com/v1/images/style/properties/cb36891d7a8df67f58d5e842a6403072_images.jpg
12073,images/12073.png,3,0,http://assets.myntassets.com/v1/images/style/properties/e76f5ee15b09888a365b7a61f584c56a_images.jpg
47043,images/47043.png,3,0,http://assets.myntassets.com/v1/images/style/properties/cb0942eaa0b8f4c5363809eaa2f90fcc_images.jpg
42531,images/42531.png,3,0,http://assets.myntassets.com/v1/images/style/properties/0529f8bd00135f86d836e335d62ef4f2_images.jpg
32222,images/32222.png,3,0,http://assets.myntassets.com/v1/images/style/properties/775eaaae83fc410fd5b67c5d89a3b3ab_images.jpg
40602,images/40602.png,3,0,http://assets.myntassets.com/v1/images/style/properties/64f298af96cead281f68a8217ea243ed_images.jpg
24175,images/24175.png,3,0,http://assets.myntassets.com/v1/images/style/properties/8e8ffd4eec7083bee1392e4510d28872_images.jpg
53027,images/53027.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Multi-Coloured-Sari_341dff83e819863da91fe59ba113464b_images.jpg
30747,images/30747.png,2,0,http://assets.myntassets.com/v1/images/style/properties/d06360511ae64cfadb5109c0df1800ec_images.jpg
31695,images/31695.png,3,0,http://assets.myntassets.com/v1/images/style/properties/6cfc5787a087ed6d01ec63550c9988fd_images.jpg
22044,images/22044.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ce5a9a5e24a7362755579bc46cc2e5f6_images.jpg
52101,images/52101.png,3,0,http://assets.myntassets.com/v1/images/style/properties/02100e0031c9715afd642c9ffd828bed_images.jpg
7414,images/7414.png,3,0,http://assets.myntassets.com/v1/images/style/properties/e1312c50c35bb0f3e4ce6ba054d7bc2d_images.jpg
11602,images/11602.png,3,0,http://assets.myntassets.com/v1/images/style/properties/1983d3e84d51c7294155e827e806346d_images.jpg
12087,images/12087.png,3,0,http://assets.myntassets.com/v1/images/style/properties/5872dab2487d7a9d89551ac7844fd018_images.jpg
54692,images/54692.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Multicoloured-Printed-Kurta_db02cd40fb8b8d32b83c6dcf2e399a5f_images.jpg
28774,images/28774.png,3,0,http://assets.myntassets.com/v1/images/style/properties/6855bbd527a7190d57b26dbb02518b09_images.jpg
52905,images/52905.png,3,0,http://assets.myntassets.com/v1/images/style/properties/FNF-Yellow-and-Red-Printed-Sari_8b6d08976ae8afd8203b7fefcad2e791_images.jpg
21893,images/21893.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ac593e9bf266f42f08305054792901b8_images.jpg
49929,images/49929.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Pink-Sari_8fe7858ea905b46d15e0a817bb8958f9_images.jpg
59373,images/59373.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Beige-Kurta_2755a27161283d2cbc0a94d94d789f59_images.jpg
30915,images/30915.png,3,0,http://assets.myntassets.com/v1/images/style/properties/3b9a66c47f4bb21b68b8636b8c9c69bb_images.jpg
46995,images/46995.png,3,0,http://assets.myntassets.com/v1/images/style/properties/781e63b2f37a4c985e951e62f7cb6f61_images.jpg
42509,images/42509.png,3,0,http://assets.myntassets.com/v1/images/style/properties/f09b95478d67e1b015aa1e85ab8e7fe9_images.jpg
11098,images/11098.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d032c30ff42adb3e108c9c0c358fef24_images.jpg
49916,images/49916.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Blue-Sari_dee8a3b9bf2a460c06432edfce753f8b_images.jpg
25602,images/25602.png,3,0,http://assets.myntassets.com/v1/images/style/properties/7f5455e931d574cd9a4e113c2f8ea112_images.jpg
15097,images/15097.png,3,0,http://assets.myntassets.com/v1/images/style/properties/7b7ca009d6a16e162274f237b91be392_images.jpg
11605,images/11605.png,3,0,http://assets.myntassets.com/v1/images/style/properties/182424d05dd5580f7c1b4435d9100d91_images.jpg
12080,images/12080.png,3,0,http://assets.myntassets.com/v1/images/style/properties/7548618c8f9f582a889cebf9bead58fa_images.jpg
54695,images/54695.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Pink-Printed-Kurta_8eaf821896fbf6edf354b40ffe485852_images.jpg
52106,images/52106.png,3,0,http://assets.myntassets.com/v1/images/style/properties/db5267dd60349d936cbb0c26c739bfb7_images.jpg
7413,images/7413.png,3,0,http://assets.myntassets.com/v1/images/style/properties/16f2fb6cae883511b0cafcf482ea4bde_images.jpg
22043,images/22043.png,3,0,http://assets.myntassets.com/v1/images/style/properties/bc6db9f7e89361171343dc8668633841_images.jpg
40437,images/40437.png,3,0,http://assets.myntassets.com/v1/images/style/properties/25c7f844d609c23554d5d80dc2b0c82b_images.jpg
24172,images/24172.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d552eef97298e0b47197731165aa7984_images.jpg
53020,images/53020.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Rust-Sari_a5110eaed9b0911a5925c8a9ad2dfbea_images.jpg
30740,images/30740.png,2,0,http://assets.myntassets.com/v1/images/style/properties/b5d66f199cbea53ffe4552c34b09a2ea_images.jpg
32225,images/32225.png,3,0,http://assets.myntassets.com/v1/images/style/properties/e48db7187eceb4f60f415e03d78c8769_images.jpg
40605,images/40605.png,3,0,http://assets.myntassets.com/v1/images/style/properties/520256ad2de0b17b886ed84a3c6611f7_images.jpg
47044,images/47044.png,3,0,http://assets.myntassets.com/v1/images/style/properties/1a591f72996172e4e2a07ef64cf96008_images.jpg
42536,images/42536.png,3,0,http://assets.myntassets.com/v1/images/style/properties/294dcc1cbc27eda307c5023ed6472564_images.jpg
24516,images/24516.png,3,0,http://assets.myntassets.com/v1/images/style/properties/fb5d6f81881ad61b7d59754d83f2538a_images.jpg
12074,images/12074.png,3,0,http://assets.myntassets.com/v1/images/style/properties/1f9981803959d64bc9a352216033bad4_images.jpg
20116,images/20116.png,3,0,http://assets.myntassets.com/v1/images/style/properties/3f91a79224a0012fafe747b9ba7993a0_images.jpg
20324,images/20324.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d52b2e5c03b2c47f2af882d2eb90165d_images.jpg
41313,images/41313.png,3,0,http://assets.myntassets.com/v1/images/style/properties/8f07e51f5765f028f12589ad95527c1e_images.jpg
31064,images/31064.png,3,0,http://assets.myntassets.com/v1/images/style/properties/b333ff9700a1aab2550f075d3c20a933_images.jpg
27101,images/27101.png,3,0,http://assets.myntassets.com/v1/images/style/properties/cb871eca78498892e3ce00a037d3e286_images.jpg
28975,images/28975.png,3,0,http://assets.myntassets.com/v1/images/style/properties/87f5f8279cf687333cdcb86fa2353602_images.jpg
22017,images/22017.png,3,0,http://assets.myntassets.com/v1/images/style/properties/203db29dcb507d62eaffcc5aa062ecfc_images.jpg
19058,images/19058.png,3,0,http://assets.myntassets.com/v1/images/style/properties/787c17d767823b4bf169ed93b3cab081_images.jpg
32271,images/32271.png,3,0,http://assets.myntassets.com/v1/images/style/properties/b932ba9d43ee742f6b103b0f51fe0a99_images.jpg
40651,images/40651.png,3,0,http://assets.myntassets.com/v1/images/style/properties/b6765de52cccfa6a856a3f47d5ef9357_images.jpg
23303,images/23303.png,3,0,http://assets.myntassets.com/v1/images/style/properties/850e259e838a5d581ba6fb1eae71fa97_images.jpg
53410,images/53410.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Alma-Women-Printed-Blue-Kurta_0fcf055b30d9562daac0e1640492e261_images.jpg
24542,images/24542.png,3,0,http://assets.myntassets.com/v1/images/style/properties/e714016f21d62bdba257d5cd52b4dc39_images.jpg
59916,images/59916.png,3,0,http://assets.myntassets.com/v1/images/style/properties/DIVA-Women-Green-Kurti_9937f902929927926d3fc951555ba343_images.jpg
28981,images/28981.png,3,0,http://assets.myntassets.com/v1/images/style/properties/150d1d89de92fefcc2b7b9f5479384b4_images.jpg
47010,images/47010.png,3,0,http://assets.myntassets.com/v1/images/style/properties/43e1653a1f12b28057a2a1f0776fc620_images.jpg
39460,images/39460.png,3,0,http://assets.myntassets.com/v1/images/style/properties/26aff589a415680c06aa9d14ee1616ea_images.jpg
52951,images/52951.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Pink-Sari_25e0ecdd9b7b228f53969ceaf914e093_images.jpg
19067,images/19067.png,3,0,http://assets.myntassets.com/v1/images/style/properties/9f1525b1f0172261edbd1b3496c472cd_images.jpg
28720,images/28720.png,3,0,http://assets.myntassets.com/v1/images/style/properties/feed2f4dde500c84d584aa0c199ddec6_images.jpg
11804,images/11804.png,3,0,http://assets.myntassets.com/v1/images/style/properties/213829aee84cb56ffb180730eeacdba9_images.jpg
50850,images/50850.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Prafful-Black---Beige-Sari_a61bf06e261558adb53144c5ded95bcf_images.jpg
24589,images/24589.png,3,0,http://assets.myntassets.com/v1/images/style/properties/7cab99272d7a38b6cc4d0dda1ea040b3_images.jpg
30941,images/30941.png,3,0,http://assets.myntassets.com/v1/images/style/properties/f4024452c22f5874bd754e60d46538ae_images.jpg
15834,images/15834.png,3,0,http://assets.myntassets.com/v1/images/style/properties/c941c45e696d0c2fa3aad9c09557b35b_images.jpg
59929,images/59929.png,3,0,http://assets.myntassets.com/v1/images/style/properties/DIVA-Women-Multi-Coloured-Kurti_e2d482d2dbc72a1c33e93c5f7b3b8b43_images.jpg
19093,images/19093.png,3,0,http://assets.myntassets.com/v1/images/style/properties/67fba45d8673231067be0bc338ff1eeb_images.jpg
34985,images/34985.png,3,0,http://assets.myntassets.com/v1/images/style/properties/386e8f05437f122ba7929d660923ee0d_images.jpg
58691,images/58691.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Green-Kurta_51998be67d26bf4986e563383ad25687_images.jpg
28986,images/28986.png,3,0,http://assets.myntassets.com/v1/images/style/properties/c4f669a42a81bd897d3d147288544366_images.jpg
47017,images/47017.png,3,0,http://assets.myntassets.com/v1/images/style/properties/558702fee63d2489823a6cc7f451c2e9_images.jpg
53417,images/53417.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Alma-Women-Green-Kurta_1e063e28ed41af9b87435f2ae2b4430e_images.jpg
24545,images/24545.png,3,0,http://assets.myntassets.com/v1/images/style/properties/6dfc45e04b82835d0faba7f92e98c0e8_images.jpg
59911,images/59911.png,3,0,http://assets.myntassets.com/v1/images/style/properties/DIVA-Women-Beige-Kurti_e943d4a86336d6b122ebf8f74818a696_images.jpg
23304,images/23304.png,3,0,http://assets.myntassets.com/v1/images/style/properties/078ea7f69262d9c356f60ee569ded489_images.jpg
32276,images/32276.png,3,0,http://assets.myntassets.com/v1/images/style/properties/54b78860ccf2dea044ff1cdf4643259c_images.jpg
40656,images/40656.png,3,0,http://assets.myntassets.com/v1/images/style/properties/022c29c40acacff666ff7f87fc64a404_images.jpg
28718,images/28718.png,3,0,http://assets.myntassets.com/v1/images/style/properties/45502f15f9f27c98da4360f84eb52f64_images.jpg
52969,images/52969.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Black-Sari_bf181d99580fcf9e21663bc3c3972446_images.jpg
39458,images/39458.png,3,0,http://assets.myntassets.com/v1/images/style/properties/74ca21aa23809db74265f1ccff50edcd_images.jpg
54090,images/54090.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Mumbai-Slang-Women-White-Kurta_94e770acf5b819636c07118a70ef84a6_images.jpg
34949,images/34949.png,3,0,http://assets.myntassets.com/v1/images/style/properties/962afeab26e176059f3887fa6a332297_images.jpg
16225,images/16225.png,3,0,http://assets.myntassets.com/v1/images/style/properties/00a48b4ec7a5459572809cbc62158836_images.jpg
20323,images/20323.png,3,0,http://assets.myntassets.com/v1/images/style/properties/9b9ee1d741d2b676360e00945bcdcd06_images.jpg
31063,images/31063.png,3,0,http://assets.myntassets.com/v1/images/style/properties/b387ad991ae1f3394c85f21f65534bb3_images.jpg
50868,images/50868.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Prafful-Women-Green-Sari_122d30e3452f042322b570340123c56d_images.jpg
28972,images/28972.png,3,0,http://assets.myntassets.com/v1/images/style/properties/f6f4b459c8c9f2b921620a6d0d90a556_images.jpg
27106,images/27106.png,3,0,http://assets.myntassets.com/v1/images/style/properties/07f5d2e739e70aefdb6607242a525377_images.jpg
20111,images/20111.png,3,0,http://assets.myntassets.com/v1/images/style/properties/b501791ab52db3de072f20a6c164e739_images.jpg
34982,images/34982.png,3,0,http://assets.myntassets.com/v1/images/style/properties/f3d8ef86bd80c43f39d16a34be7c71f7_images.jpg
58696,images/58696.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Mustard-Kurta_93631ff954da78fe7a5632f6ac505452_images.jpg
32249,images/32249.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d5128a962e2ffa29ca9696f4d2e8b645_images.jpg
19094,images/19094.png,3,0,http://assets.myntassets.com/v1/images/style/properties/977cdc4949f465318b6007ffb04fb5c1_images.jpg
53428,images/53428.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Alma-Women-Printed-Green-Kurta_7e1808c85fb65d19f166855434d2f82d_images.jpg
30946,images/30946.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ea48284ea2c3c3776cf114a0c0fdb5ad_images.jpg
47028,images/47028.png,3,0,http://assets.myntassets.com/v1/images/style/properties/473fccaaff0968e31f442068e937091a_images.jpg
15833,images/15833.png,3,0,http://assets.myntassets.com/v1/images/style/properties/de678256be0dd53db855f6bcf9948304_images.jpg
11803,images/11803.png,3,0,http://assets.myntassets.com/v1/images/style/properties/acc805dedb9492bfb45f398216bdf9c7_images.jpg
58662,images/58662.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Dark-Pink-Kurta_533e47e66ff10060d9a4fec56ab37e11_images.jpg
52956,images/52956.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Green-Sari_53ff587cb3361171e2f6fb474a1ea297_images.jpg
39467,images/39467.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ac54f251859c36b9b61caff15a65ee6e_images.jpg
19060,images/19060.png,3,0,http://assets.myntassets.com/v1/images/style/properties/cbf4361174f80f24a029f86839bc0709_images.jpg
28727,images/28727.png,3,0,http://assets.myntassets.com/v1/images/style/properties/7456ede9d783f9f58d34616eb70048dc_images.jpg
53045,images/53045.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Red-Sari_6c3916bdddd0ebd57262fbb32fdd4038_images.jpg
40660,images/40660.png,3,0,http://assets.myntassets.com/v1/images/style/properties/5b5911a50f9b7d43de04cd32293489f3_images.jpg
32240,images/32240.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ad47fbf917e9cac4e5121fad181f0eab_images.jpg
56705,images/56705.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Folklore-Women-Black---Red-Kurta_951b3a267dc0a9e3260f922362237329_images.jpg
42553,images/42553.png,3,0,http://assets.myntassets.com/v1/images/style/properties/68ddcf440911a3c33138d60b8cf63865_images.jpg
25693,images/25693.png,3,0,http://assets.myntassets.com/v1/images/style/properties/787e113db461ca3d163fbfe54759937a_images.jpg
53421,images/53421.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Alma-Women-Green-Kurta_636b2158cadc08d6a857946274795cee_images.jpg
59927,images/59927.png,3,0,http://assets.myntassets.com/v1/images/style/properties/DIVA-Women-White-Kurti_0a295ac7c6e150de0649e04a4d0ce50e_images.jpg
31869,images/31869.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Blue-Dupatta_d8090374cb3d0f12f5942bf370008d6c_images.jpg
41322,images/41322.png,3,0,http://assets.myntassets.com/v1/images/style/properties/30e5dcd3fc54088581e9aa2e030ea29b_images.jpg
27302,images/27302.png,3,0,http://assets.myntassets.com/v1/images/style/properties/b14df34a6637fe3540d45ec0e8923486_images.jpg
19069,images/19069.png,3,0,http://assets.myntassets.com/v1/images/style/properties/2cf33a28dcfcfbc3e7264691d0430fcb_images.jpg
22026,images/22026.png,3,0,http://assets.myntassets.com/v1/images/style/properties/64794b46e2218e82389216304c3fa1f7_images.jpg
14544,images/14544.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ea4c773e131b10330934f4032f781037_images.jpg
59918,images/59918.png,3,0,http://assets.myntassets.com/v1/images/style/properties/DIVA-Women-Multi-Coloured-Kurti_dd5ded9b73bb034e7fb690b6f6f9f863_images.jpg
50895,images/50895.png,3,0,http://assets.myntassets.com/v1/images/style/properties/6b0823f9a0b71d0fffb08d5798194095_images.jpg
58654,images/58654.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Red-Kurta_885016a9439f9808c0c722d8e2d65cc0_images.jpg
22019,images/22019.png,3,0,http://assets.myntassets.com/v1/images/style/properties/7b110c6412b62eb15ae7e0ed13efaf93_images.jpg
19056,images/19056.png,3,0,http://assets.myntassets.com/v1/images/style/properties/542866f0b3bbc79f7ab96c41426274d8_images.jpg
28711,images/28711.png,3,0,http://assets.myntassets.com/v1/images/style/properties/b91042733e530426b90278c7701bcc8a_images.jpg
25832,images/25832.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ae6b447590cdbfd5900800926192affe_images.jpg
39451,images/39451.png,3,0,http://assets.myntassets.com/v1/images/style/properties/DIVA-Women-Brown-Printed-Kurti_4cc4efdf6276796bb55377f49eef9332_images.jpg
52960,images/52960.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Multi-Coloured-Sari_153636cbc174f8832e67c5793c3df160_images.jpg
20118,images/20118.png,3,0,http://assets.myntassets.com/v1/images/style/properties/5589365da830844324a77ed7f4bb7a08_images.jpg
50861,images/50861.png,3,0,http://assets.myntassets.com/v1/images/style/properties/0dc45fd4b9eb0fce7b2587e9497cc51c_images.jpg
22021,images/22021.png,3,0,http://assets.myntassets.com/v1/images/style/properties/5c5eef269acfc31d0e1540e3c226d922_images.jpg
14543,images/14543.png,3,0,http://assets.myntassets.com/v1/images/style/properties/06a11d6567cd11b44910969bef532948_images.jpg
52958,images/52958.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Red-Sari_3a1ab847180c24adafff4390a5a4ee02_images.jpg
39469,images/39469.png,3,0,http://assets.myntassets.com/v1/images/style/properties/48b4743febaaab3c371e6465908229ee_images.jpg
28729,images/28729.png,3,0,http://assets.myntassets.com/v1/images/style/properties/7da7f86d322a14eb8ea3b25dd3991527_images.jpg
50859,images/50859.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d840485d05f964b7d30a467c948a4ce7_images.jpg
53426,images/53426.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Alma-Women-Green-Kurta_90789d1c25cb5ddf024466c5f6308599_images.jpg
59920,images/59920.png,3,0,http://assets.myntassets.com/v1/images/style/properties/DIVA-Women-Red-Kurti_c0ade81eb6944d51b663d5fb2d37afa9_images.jpg
42554,images/42554.png,3,0,http://assets.myntassets.com/v1/images/style/properties/fc656abff462cd18b6e9603cd3998ef7_images.jpg
47026,images/47026.png,3,0,http://assets.myntassets.com/v1/images/style/properties/a2a84c9908c39941cb126e57289ed896_images.jpg
30948,images/30948.png,3,0,http://assets.myntassets.com/v1/images/style/properties/12986a35fb056a6d70d1c516f58f77ce_images.jpg
40203,images/40203.png,3,0,http://assets.myntassets.com/v1/images/style/properties/8091fdb12339c9d1c95941cfae0b2a2d_images.jpg
58698,images/58698.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Brownish-Pink-Kurta_899ecffccce476e8d9ba5c58788bb8e5_images.jpg
56702,images/56702.png,2,0,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Men-Blue-Kurta_6cd14b2ed7c2cefd8fc436863dde6ddc_images.jpg
32247,images/32247.png,3,0,http://assets.myntassets.com/v1/images/style/properties/f8b6b1e4f55f5b5bc7af7d3026194468_images.jpg
53042,images/53042.png,3,0,http://assets.myntassets.com/v1/images/style/properties/FNF-Women-Red-Sari_1661228e64ec4c9304abc6d1be792fad_images.jpg
27108,images/27108.png,3,0,http://assets.myntassets.com/v1/images/style/properties/6233e4888cc69d907eb3bd692ddb12a7_images.jpg
50866,images/50866.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d1051ea60a1cfcb84a8de0123eef2bfa_images.jpg
28716,images/28716.png,3,0,http://assets.myntassets.com/v1/images/style/properties/3ad48da6078a76cf80d97a2e38e09431_images.jpg
25835,images/25835.png,3,0,http://assets.myntassets.com/v1/images/style/properties/fd541c4247c78e856fad69f16aa7f46c_images.jpg
